ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count,weekly_dispatch_count
0x56e8,2/9/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,Yes,No,4.7,
0x56e9,2/9/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,Yes,No,3,
0x2ba6,2/10/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,Yes,No,7,47.4
0x2ba7,2/10/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,Yes,No,3.3,22.3
0x387c,2/10/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,Yes,No,7.8,56.9
0x43e4,2/10/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,Yes,No,6.8,53.4
0x43e5,2/10/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,Yes,No,3,24.7
0x4e5c,2/10/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,Yes,No,7.1,53.1
0x4e5d,2/10/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,Yes,No,3.1,24
0x56ea,2/10/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,Yes,No,5.6,38.5
0x56eb,2/10/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,Yes,No,2.5,20.4
0x2ba8,2/11/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,5.6,
0x2ba9,2/11/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,3.7,
0x387e,2/11/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,7.9,
0x387f,2/11/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,4.1,
0x43e6,2/11/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,8.3,
0x43e7,2/11/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.5,
0x4e5e,2/11/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,8.2,
0x4e5f,2/11/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,3.2,
0x56ec,2/11/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,5.3,
0x56ed,2/11/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,2.5,
0x2baa,2/12/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,6.2,
0x3880,2/12/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,8.8,
0x3881,2/12/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,3.6,
0x43e8,2/12/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,7.8,
0x4e60,2/12/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,7.9,
0x4e61,2/12/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,3.9,
0x56ee,2/12/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,6,
0x56ef,2/12/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.3,
0x2bac,2/13/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,7.6,
0x2bad,2/13/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,3.1,
0x3882,2/13/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,10.1,
0x3883,2/13/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,3.7,
0x43eb,2/13/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.6,
0x4e62,2/13/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,6.8,
0x4e63,2/13/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,3.6,
0x56f0,2/13/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,6.4,
0x56f1,2/13/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.1,
0x2bae,2/14/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,5.4,
0x2baf,2/14/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,2.9,
0x3884,2/14/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,9.2,
0x3885,2/14/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,4.5,
0x43ec,2/14/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,8.6,
0x43ed,2/14/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,4.2,
0x4e64,2/14/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,9,
0x4e65,2/14/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,3.4,
0x56f2,2/14/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,6.8,
0x56f3,2/14/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.5,
0x2bb0,2/15/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,7,
0x2bb1,2/15/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,3.6,
0x3886,2/15/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,9.6,
0x3887,2/15/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,4.1,
0x43ee,2/15/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,8.8,
0x43ef,2/15/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.7,
0x4e66,2/15/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,8.1,
0x4e67,2/15/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,3.9,
0x56f4,2/15/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,6,
0x56f5,2/15/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.8,
0x2bb2,2/16/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,Yes,No,6,
0x2bb3,2/16/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,Yes,No,3.2,
0x3888,2/16/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,Yes,No,6.7,
0x3889,2/16/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,Yes,No,3.5,
0x43f0,2/16/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,Yes,No,7.3,
0x43f1,2/16/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,Yes,No,3.6,
0x4e69,2/16/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,Yes,No,3.1,
0x56f6,2/16/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,Yes,No,5,
0x56f7,2/16/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,Yes,No,2.8,
0x2bb4,2/17/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,Yes,No,7,44.8
0x2bb5,2/17/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,Yes,No,3.4,23.2
0x388a,2/17/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,Yes,No,7.8,60.1
0x388b,2/17/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,Yes,No,3.7,27.2
0x43f2,2/17/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,Yes,No,7.4,58.1
0x43f3,2/17/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,Yes,No,2.7,25.6
0x4e6a,2/17/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,Yes,No,6.7,52.4
0x4e6b,2/17/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,Yes,No,3.9,25
0x56f8,2/17/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,Yes,No,6.6,42.1
0x56f9,2/17/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,Yes,No,3.3,22.3
0x2bb6,2/18/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,7.1,
0x2bb7,2/18/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,3.4,
0x388c,2/18/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,7.8,
0x388d,2/18/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,2.4,
0x43f4,2/18/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,6.4,
0x43f5,2/18/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.5,
0x4e6c,2/18/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,7.5,
0x4e6d,2/18/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,3.5,
0x56fa,2/18/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,6.3,
0x56fb,2/18/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.1,
0x2bb8,2/19/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,6.8,
0x2bb9,2/19/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,2.9,
0x388f,2/19/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,3.1,
0x43f6,2/19/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,7.4,
0x43f7,2/19/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.5,
0x4e6e,2/19/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,8,
0x4e6f,2/19/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,4.3,
0x56fc,2/19/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,6.4,
0x56fd,2/19/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,2.8,
0x2bba,2/20/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,6.1,
0x2bbb,2/20/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,2.8,
0x3890,2/20/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,7.9,
0x3891,2/20/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,4.6,
0x43f8,2/20/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,8.8,
0x43f9,2/20/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.4,
0x4e70,2/20/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,6.2,
0x4e71,2/20/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,4.4,
0x56fe,2/20/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,5.5,
0x2bbc,2/21/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,7.2,
0x2bbd,2/21/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,3.7,
0x3892,2/21/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,9.1,
0x3893,2/21/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,5.1,
0x43fa,2/21/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,7.9,
0x43fb,2/21/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.6,
0x4e72,2/21/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,7.9,
0x4e73,2/21/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,3.5,
0x5700,2/21/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,5.8,
0x5701,2/21/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.4,
0x2bbe,2/22/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,6.9,
0x3894,2/22/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,9.5,
0x3895,2/22/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,4.9,
0x43fd,2/22/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,5.1,
0x4e74,2/22/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,8.2,
0x4e75,2/22/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,3.9,
0x5703,2/22/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.2,
0x2bc0,2/23/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,Yes,No,5.5,
0x2bc1,2/23/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,Yes,No,2.7,
0x3896,2/23/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,Yes,No,6.9,
0x3897,2/23/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,Yes,No,3.7,
0x43fe,2/23/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,Yes,No,6.9,
0x43ff,2/23/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,Yes,No,3.2,
0x4e76,2/23/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,Yes,No,6.8,
0x4e77,2/23/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,Yes,No,3,
0x5704,2/23/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,Yes,No,4.5,
0x5705,2/23/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,Yes,No,3,
0x2bc2,2/24/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,Yes,No,5,44.6
0x2bc3,2/24/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,Yes,No,2.6,22.3
0x3899,2/24/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,Yes,No,3.7,27.5
0x4400,2/24/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,Yes,No,6.9,54.7
0x4401,2/24/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,Yes,No,3.1,25.4
0x4e78,2/24/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,Yes,No,7.1,51.7
0x4e79,2/24/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,Yes,No,2.7,25.3
0x5707,2/24/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,Yes,No,3,21.7
0x2bc4,2/25/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,5.5,
0x2bc5,2/25/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,3.1,
0x389a,2/25/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,9,
0x389b,2/25/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,4.1,
0x4402,2/25/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,7.7,
0x4403,2/25/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.6,
0x4e7a,2/25/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,6.5,
0x4e7b,2/25/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,2.9,
0x5708,2/25/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,4.6,
0x5709,2/25/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.3,
0x2bc6,2/26/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,6.6,
0x2bc7,2/26/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,3.6,
0x389c,2/26/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,8.8,
0x389d,2/26/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,3.2,
0x4404,2/26/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,7.3,
0x4405,2/26/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.2,
0x4e7c,2/26/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,7.6,
0x4e7d,2/26/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,4,
0x570a,2/26/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,6.2,
0x570b,2/26/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.3,
0x2bc8,2/27/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,6.9,
0x2bc9,2/27/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,3.5,
0x389e,2/27/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,9.6,
0x389f,2/27/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,4.5,
0x4406,2/27/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,9.3,
0x4407,2/27/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.5,
0x4e7f,2/27/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,3.8,
0x570c,2/27/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,7.3,
0x570d,2/27/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.1,
0x2bca,2/28/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,February,No,No,7.8,
0x2bcb,2/28/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,February,No,No,3.6,
0x38a0,2/28/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,February,No,No,8.7,
0x38a1,2/28/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,February,No,No,4.2,
0x4408,2/28/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,February,No,No,7.7,
0x4409,2/28/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,February,No,No,3.3,
0x4e80,2/28/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,February,No,No,8,
0x4e81,2/28/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,February,No,No,4.1,
0x570e,2/28/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,February,No,No,4.8,
0x570f,2/28/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,February,No,No,3.4,
0x2bcc,3/1/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,9.6,
0x2bcd,3/1/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.6,
0x38a2,3/1/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,12.6,
0x38a3,3/1/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,5.5,
0x440a,3/1/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,10.7,
0x440b,3/1/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,3.7,
0x4e82,3/1/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,10.4,
0x4e83,3/1/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,5.1,
0x5710,3/1/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,8.6,
0x5711,3/1/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.7,
0x2bce,3/2/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,5.7,
0x2bcf,3/2/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,3.5,
0x38a4,3/2/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,8,
0x38a5,3/2/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,4.2,
0x440c,3/2/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,9.4,
0x440d,3/2/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,3.9,
0x4e84,3/2/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,6,
0x4e85,3/2/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,3.2,
0x5712,3/2/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,4.8,
0x5713,3/2/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,3.1,
0x2bd0,3/3/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,6.8,48.9
0x2bd1,3/3/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,3.2,24.1
0x38a6,3/3/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,9.6,66.3
0x38a7,3/3/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,3.9,29.6
0x440e,3/3/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,9,61.1
0x440f,3/3/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,3.6,24.8
0x4e86,3/3/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,8.9,54
0x4e87,3/3/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,3.2,26.3
0x5714,3/3/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,4.9,41.2
0x5715,3/3/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,3,22.9
0x2bd2,3/4/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,6.3,
0x2bd3,3/4/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.7,
0x38a8,3/4/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,9.6,
0x38a9,3/4/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,4.6,
0x4410,3/4/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,7.3,
0x4411,3/4/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.5,
0x4e88,3/4/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,7.8,
0x4e89,3/4/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,3.8,
0x5716,3/4/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,5.6,
0x5717,3/4/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.6,
0x2bd4,3/5/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,6.7,
0x2bd5,3/5/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,2.8,
0x38aa,3/5/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,9.3,
0x4412,3/5/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,7.8,
0x4413,3/5/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,3.5,
0x4e8a,3/5/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,8.7,
0x4e8b,3/5/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,3.6,
0x5719,3/5/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.3,
0x2bd7,3/6/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.5,
0x38ad,3/6/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,4.7,
0x4414,3/6/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,10,
0x4415,3/6/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.3,
0x4e8c,3/6/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,8,
0x4e8d,3/6/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.6,
0x571a,3/6/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,7.3,
0x571b,3/6/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.3,
0x2bd8,3/7/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,7.8,
0x2bd9,3/7/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.4,
0x38ae,3/7/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,9.9,
0x38af,3/7/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,5.1,
0x4416,3/7/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,9,
0x4417,3/7/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.6,
0x4e8e,3/7/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,9.7,
0x4e8f,3/7/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.2,
0x571c,3/7/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,8,
0x571d,3/7/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.8,
0x2bda,3/8/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,10.1,
0x2bdb,3/8/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.1,
0x38b0,3/8/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,11.9,
0x4418,3/8/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,10.1,
0x4419,3/8/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.3,
0x4e90,3/8/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,10.6,
0x4e91,3/8/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.7,
0x571e,3/8/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,8.3,
0x571f,3/8/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,4.3,
0x2bdc,3/9/2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,5.4,
0x2bdd,3/9/2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,3.1,
0x38b2,3/9/2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,9.4,
0x38b3,3/9/2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,4.4,
0x441a,3/9/2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,7.4,
0x441b,3/9/2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,2.8,
0x4e92,3/9/2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,7.5,
0x4e93,3/9/2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,2.8,
0x5720,3/9/2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,5.4,
0x5721,3/9/2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,3.5,
